,expanding,Avew
2011-01-01,0.0074305614760402094,0.004675927150600457
2011-02-01,0.001637696157245544,-0.022192573775207815
2011-03-01,-0.009384967837683195,-0.05809758506548275
2011-04-01,0.014962022524057705,0.02239080721199916
2011-05-01,-0.0010571128203032687,-0.03921693571074604
2011-06-01,-0.011942759715685425,-0.024849738991223686
2011-07-01,-0.02516041148966286,-0.013138746309387783
2011-08-01,0.005812134336361352,-0.007354574706451079
2011-09-01,-0.011859687781124034,-0.0013217685969195044
2011-10-01,-0.007341428224815122,-0.02000426671008351
2011-11-01,-0.041418802626235374,0.0011040604182137996
2011-12-01,-0.0054768184049207025,-0.006960611041814247
2012-01-01,-0.02891330669610251,-0.014034593955071303
2012-02-01,0.0007988969519334699,-0.025606582910463815
2012-03-01,-0.00985721860705685,-0.0051523069178683115
