,KitchenSink,ridge,lasso,elastic net,lars,OMP,FC
2005-12-01,0.015271779069865953,-0.002744669593823369,-0.002101897432321748,-0.0020584873839019045,-0.0023005884880607248,-0.0008737683171507395,-0.002015882243051697
2006-01-01,0.0002684847458232593,-0.00011816784398131297,-0.0011083136239901448,-0.0011081279952212114,-0.0014060186078332878,0.0029457913606748326,-0.00015896734207022402
2006-02-01,0.03605597760862132,0.007191070486986183,0.0023532193682821207,0.0024453705273500114,0.002003630155572287,0.010880406902473019,0.004974739488132724
2006-03-01,-0.00384315477594563,0.007385176489310554,0.0038910915651669885,0.0038964538224646114,0.0017946748287958523,0.006105380742528294,0.00461455548965326
2006-04-01,0.009884475932233482,0.008051240747613658,0.006442631955598141,0.006440707074096578,0.001674838494605424,0.006216129065970915,0.005765109467576943
2006-05-01,0.005647605819739438,0.024441612260679327,0.0267543208305493,0.027020718503340577,0.003569106617340768,0.0030152809356957166,0.016960207829521137
2006-06-01,0.03926631007455452,0.06617326275249424,0.05808940115600435,0.057805252352511556,0.021919694299946023,0.033452454952692445,0.04748801310272973
2006-07-01,0.018027035291756272,0.03956366863063663,0.04037948692437685,0.04044984383951943,0.0117537319591323,0.025518562307338753,0.03153305873220079
2006-08-01,0.010595361377370516,0.019438489216813314,0.019541134303170643,0.019583820805362924,0.007854108972972342,0.012132429942134149,0.015709996648090675
2006-09-01,-0.009962169573377389,0.008757331203471951,0.008354551054951332,0.00913560243872242,0.0031214166325102648,-0.00019306292154240177,0.005835167681622714
2006-10-01,-0.0002986386096573974,0.012922291609198562,0.012812556677748627,0.012636756834182736,0.0064435089957988806,0.0009212387679219027,0.00914727057697014
2006-11-01,-0.02251975674079682,0.0035575498290532684,0.009896563617314339,0.00986847719348985,0.004060718256516324,-0.0008593577323161247,0.0053047902328115315
2006-12-01,0.004954591396688968,0.01676619873645758,0.02084768872384058,0.02083864396191399,0.010973975324364957,0.013103319830275247,0.01650596531537047
2007-01-01,0.06365130443541088,0.038622462377277365,0.04593088566724852,0.03187737377561357,0.01542815638498889,0.03403153294915063,0.03317808223085579
2007-02-01,0.05945073875252624,0.04226144908303212,0.04222621523699158,0.0422225121973725,0.017793437914923372,0.026849711824986435,0.03427066525146119
2007-03-01,0.006660371863579031,0.020864176112644812,0.022587573545620864,0.022612124705211588,0.014623433023639535,0.015725102957004806,0.019282482068824318
2007-04-01,0.057848320909003,0.03349315422596716,0.039335910472768125,0.03932707460967302,0.02003049356627926,0.03059745040000513,0.03255681665493854
2007-05-01,0.12590685599619608,0.056028220544370684,0.048209101407118135,0.0482732490595564,0.026363748519579178,0.0569565710639143,0.04716617811890774
2007-06-01,0.06826560778936834,0.05173607772978954,0.04244816431267496,0.042672379027823906,0.02806025094065847,0.048113451336921846,0.04260606466957374
2007-07-01,-0.018735459343206202,0.03750703655979467,0.032249684282959046,0.03242629420859792,0.019212530626509582,0.0291599777386585,0.030111104683303948
2007-08-01,0.05781952994647011,0.02518287724072714,0.019342006664667007,0.019379709081603434,0.02230050262060955,0.03451014776184837,0.024143048673891096
2007-09-01,0.06515923303453912,0.03685328522009803,0.030622676100180515,0.030514703254973654,0.02523121409491219,0.04661877360227342,0.03396813045448756
2007-10-01,0.059638336898220734,0.030334289292987315,0.024093731492184516,0.023988703113735483,0.024919016812187784,0.041609444897604604,0.02898903712173993
2007-11-01,0.04457812241467604,0.02252259184831133,0.01721560722680649,0.017240557996119635,0.025814511535224877,0.025684703007847583,0.021695594322861982
2007-12-01,0.00750072610852276,0.007835352847719121,0.007969950689481605,0.007965865060774721,0.020598414115912414,0.009517000958117876,0.010777316734401148
2008-01-01,0.014982715405436619,0.014372258325437232,0.011667429687845336,0.011585444431759663,0.022019311200476163,0.013677688114075971,0.014664426351918874
2008-02-01,0.04295278403021652,0.009801118093289204,0.010283403334037216,0.01025736945374053,0.01722359346652339,0.022113919683455913,0.01393588080620925
2008-03-01,0.007115606512109591,-0.0021785208366350145,0.004265717755277099,0.004266781151525769,0.006912178767909837,-0.004614189726928486,0.0017303934222298411
2008-04-01,-0.04052736688598011,-0.017662745406587434,-0.005079785036018708,-0.005161812584605752,0.000560726606169697,-0.030306553479122818,-0.011530033980033001
2008-05-01,0.001779361116506071,-0.006327599068759555,0.007087882825311613,0.007125873321340099,0.008435375436234432,-0.015263845305375648,0.000211537441750188
2008-06-01,0.002511264310171341,-0.011405053370844574,-0.002548157290973541,-0.002421939307056301,0.009974370865265843,-0.008004940143315792,-0.002881143849384874
2008-07-01,0.0027228140975145685,-0.02383015472497198,-0.014085324626123937,-0.00868848658732253,-0.0073932491208004636,-0.013725183816459204,-0.013544479775135627
2008-08-01,-0.02445484122804937,-0.008830038944675003,0.0012673276252600416,-1.8059393519027217e-05,0.004720168045494587,-0.002079422081632672,-0.0009880049498144144
2008-09-01,-0.037758939281725266,-0.028940676773555128,-0.010549438699299654,-0.010570488929079065,-0.006413721254697443,-0.012915300770858429,-0.013877925285497942
2008-10-01,-0.04605800249384894,-0.030056231032047718,-0.014699626924206271,-0.013738306933049112,-0.006351578114170657,-0.01464850762151591,-0.015898850124997938
2008-11-01,-0.031247383069298095,-0.04107247231060849,-0.023758155487520177,-0.023978338129604693,-0.020808229286960325,-0.033243932322872385,-0.028572225507513215
2008-12-01,-0.05398730016857744,-0.016489218086871666,-0.007071907613359876,-0.006053843939601827,0.009093294743857857,0.00885298486258524,-0.0023337380066780545
2009-01-01,-0.00739980753923417,0.006187544377492731,0.024245807950309402,0.02599803192654446,0.015799381455822846,0.02533825278197461,0.01951380369842881
2009-02-01,-0.03791813656079719,-0.018126097148055922,-0.00014642079575037095,-1.8361565961103662e-05,0.006555775962767114,0.0013580474503680582,-0.0020754112193264434
2009-03-01,0.025245972369361984,0.0406945155165251,0.05495139425838371,0.05518197841812447,0.03430291848030706,0.0407167545967341,0.045169512254014894
2009-04-01,0.0326461582306489,0.03156230431843642,0.04046428340199897,0.038848433969814015,0.043482814827175004,0.06381978750464154,0.04363552480441319
2009-05-01,0.015192949155319851,0.043218090708003115,0.046337361376607974,0.04636514989976083,0.027035489280576062,0.05059351684708531,0.042709921622406666
2009-06-01,0.021474828721198904,0.023247577558328715,0.025571821909452435,0.025573390341663328,0.019369170116726325,0.031045436558858868,0.024961479297005932
2009-07-01,0.07644613642972266,0.03678833929775795,0.03670152993571932,0.036579734999943714,0.029824723201643994,0.03434487588237896,0.03484784066348878
2009-08-01,0.05450083066058477,0.06097195329825008,0.05400151491188234,0.053689338721544445,0.03483161134209865,0.05084933463807607,0.05086875058237031
2009-09-01,0.07805132237744541,0.030822178613807944,0.03009118805871396,0.03011177611951044,0.02027443933090783,0.033484228780315844,0.028956762180651206
2009-10-01,0.046730998846416225,0.021664762493373457,0.021304171481393797,0.021350248898691557,0.01713057838938998,0.027092354459084353,0.02170842314438663
2009-11-01,0.01814184811438594,0.0025575319156452584,0.0037013304273600224,0.00361481623677945,0.008836396255196725,0.006988141051180808,0.005139643177232453
2009-12-01,0.040792592861734235,0.034532616298634744,0.033243120549440036,0.0336951289524675,0.024132615524957858,0.03391104516215748,0.03190290529753152
2010-01-01,0.05966416536044503,0.01741698632843639,0.01658767035452443,0.016605503953697073,0.02207691609983429,0.03138762584127941,0.020814940515554322
2010-02-01,0.0633639778161563,0.01179728503359814,0.013855566788333464,0.013871580723949981,0.01697336248896373,0.019952717075939846,0.015290102422157031
2010-03-01,-0.0010610808671730728,-0.011359403224487986,-0.010756592306679422,-0.010753714344211551,0.004254832796746568,-0.016561925389095317,-0.009035360493545547
2010-04-01,0.04528047614890114,0.006770528070951064,0.0072266846089220835,0.0072080697225454,0.01870785786037124,0.019058170656646937,0.011794262183887346
2010-05-01,0.015968246303506253,0.009327676917353447,0.011600412206248497,0.011603958169946292,0.008660990702923577,0.010351768084869541,0.010308961216268273
2010-06-01,-0.01274913831974508,-0.004430292700397501,-0.0007355769320849747,-0.0006954112052666253,0.005115204411155995,-0.0008862835762857573,-0.0003264720005757729
2010-07-01,-0.017734407411175643,-0.013069754210457012,-0.00997442025864757,-0.008964781080659456,0.001853334850575812,-0.009195659162013887,-0.007870255972240423
2010-08-01,-0.02772898190674237,0.0036202372578765553,0.004471653540457346,0.004479365010838233,0.008053953525328216,0.006304032568497813,0.005385848380599633
2010-09-01,0.015710560126968955,0.011092836360479866,0.014664101306407313,0.01466822783620125,0.014237124384146831,0.02069273874717424,0.0150710057268819
2010-10-01,0.0008114216602406613,0.003256356360552063,0.008488789688700893,0.008489098353867358,0.010162470649571907,0.009450027977641356,0.007969348606066715
2010-11-01,-0.003800084435153644,0.013503690543736202,0.017146587810144616,0.017150282426860404,0.015077552394962888,0.016088585878845974,0.01579333981091002
2010-12-01,0.009803115518507537,0.023254371480095393,0.02715591503929365,0.027152208702005395,0.017573548612888706,0.02689170644504769,0.024405550055866167
2011-01-01,0.006983309005420322,0.0006008570296822963,0.004625391596420499,0.004569573959248834,0.010044352216340768,0.008837557041188571,0.005735546368576194
2011-02-01,-0.011892040869164799,-0.007589492944781261,-0.0035107889869171616,-0.003722614640083245,0.005192987199854942,-0.002802688125164531,-0.002486519499418252
2011-03-01,-0.036960087018365395,-0.009742113097411614,-0.003457589993102234,-0.0032267202347586736,0.0021523387658554704,-0.007873685129168948,-0.0044295539377172
2011-04-01,0.019353101113973183,0.004389290869832742,0.00811544336941538,0.00821320081879876,0.010845556223540224,0.010510130897787087,0.00841472443587484
2011-05-01,-0.023819735432304832,-0.0023047402021819166,0.004082786453648776,0.003905186980066141,0.005265026365070683,-0.002737336629169724,0.0016421845934867915
2011-06-01,-0.013887828645207927,-0.008607565202786145,0.0002636836519982707,0.00017492845116915063,-0.00037194794336220917,-0.0041713848061244434,-0.0025424571698210744
2011-07-01,-0.005669446610119831,-0.005812661348350123,0.0008159487057976199,0.000769451073651816,0.004553005996421234,0.008360696816333151,0.0017372882487707395
2011-08-01,-0.0016600798346227044,0.002132879765073177,0.008754041110024865,0.008617296149653043,0.006126598860051645,0.0053084124780982764,0.006187845672580201
2011-09-01,0.0024684274076882656,-0.002278367064579234,0.004268206342748466,0.004250798704248328,0.006515856262591185,0.002964560526788402,0.0031442109543594297
2011-10-01,-0.010776561300233054,-0.015280918903609244,-0.011791077529588467,-0.011768596548239307,0.0006646700557199569,-0.006028562100860055,-0.008840897005315422
2011-11-01,0.0040444686085391365,-0.014086460855145092,-0.007487535516798419,-0.007463932225928703,0.0031691633822666793,0.004069820875458737,-0.004359788868029361
2011-12-01,-0.0017052554779610684,-0.006442517617001986,-1.8627640796141202e-05,-3.3572342795508935e-05,0.0002657711139899964,-0.0010351835706271838,-0.0014528260114461651
2012-01-01,-0.006801311081049909,-0.016331012448007335,-0.00897886295942846,-0.008932504143907949,-0.00128250242791017,-0.003948810522378365,-0.007894738500326454
2012-02-01,-0.014874581094319482,-0.015171515401340345,-0.011029424948628835,-0.011072269378826757,-0.0016805527435263985,-0.012841841976328186,-0.010359120889730107
2012-03-01,-0.00046059989405420644,-0.0010953179097514857,0.0052295444074972,0.0052376277378104385,0.006279272980692989,0.001770650239520936,0.0034843554911540156
2012-04-01,-0.00038944295920702917,-0.00040332905980916284,0.0069429291016090185,0.006957673746126282,0.005640545405591531,0.0032289370060661665,0.004473351239916767
2012-05-01,-0.010907544297368534,-0.005267856540811121,-0.00014500894641307016,-0.00012612573692489994,0.0024516352335898304,-0.0050871388289351685,-0.0016348989638988848
2012-06-01,-0.0060097513064602676,0.00038013237134098014,0.005177215133190402,0.005237249035444578,0.003991943390147983,0.0028546200039699507,0.0035282319868187788
2012-07-01,-0.0012065810933997623,-0.012030824865117296,0.00013855736404438847,-0.005278631083219104,0.0007335593590632877,-0.0027327093895746957,-0.003834009722960684
2012-08-01,-0.00047685120073659567,-0.002556744189001511,-0.0010650654982359998,-0.0004079784531690945,0.0024660748541335212,0.0014895671460421543,-1.4829228046186159e-05
2012-09-01,0.0016031874690468192,-0.004483548945392063,-0.0016520563712681662,-0.0016532817524270446,0.002269305386409513,0.00015278620833949694,-0.0010733590948676522
2012-10-01,0.0182583433488481,-0.003868377720103958,-0.001422517618106346,-0.0014332701601534356,0.005715206504108941,0.003946453511545363,0.0005874989034581122
2012-11-01,-0.00884748276765207,-0.0063854373274365,-0.005563005623280613,-0.005540763907273277,0.00024196344443344403,-0.005186094373020258,-0.004486667557315442
2012-12-01,0.001569201611226441,-0.0078806719593047,-0.005374323119715446,-0.005436974170258499,0.0007917462075511075,0.0008679575206003304,-0.0034064531042254423
2013-01-01,0.007936156462770327,0.00625556973830974,0.008922203368927647,0.00892235135419774,0.006767101106175031,0.008920363663293605,0.007957517846180753
2013-02-01,0.03423617766303611,0.01313805999253888,0.01619309068306758,0.016082266872361552,0.019615919589181862,0.025367794306821567,0.01807942628879429
2013-03-01,0.0062165719674864145,0.0010312219704715947,0.003453773711063435,0.003463306809093363,0.00644145808263895,0.004001004620751335,0.0036781530388037354
2013-04-01,0.014780567379286198,0.0065479099930576615,0.00924950729998679,0.009269248118606339,0.0055754339011152634,0.01376279666601943,0.008880979195757099
2013-05-01,-0.008697420770550756,-0.0008520513908747388,0.0014245075026031288,0.0014912841690648017,-6.417280390587192e-05,-0.0019922268591171357,1.468123554037356e-06
2013-06-01,0.005389505325392943,0.00930352939754483,0.011295178679116042,0.011290594490461627,0.0058140667307366245,0.005280183972367457,0.008596710654045318
2013-07-01,0.013672002840419674,-0.00022810416880824063,0.0036359694935326706,0.0037846557622986145,0.0037425566102398094,0.006953819712244094,0.0035777794819013896
2013-08-01,0.02308710173565688,0.014578153181754903,0.014656142735398947,0.014830230752096031,0.010879031774737272,0.015786461653608377,0.014146004019519105
2013-09-01,0.01694912438792212,0.015666531165522534,0.015615040919920675,0.01637869457631502,0.008533189342594897,0.014730628984715319,0.014184816997813689
2013-10-01,0.031092172901883094,0.018275622263629148,0.014985650765239982,0.015493046042677457,0.010904050136624403,0.017193368129309224,0.015370347467496043
2013-11-01,-0.0008019490594285803,0.012349550209337694,0.01175635615920427,0.011753184870901528,0.008150449890266458,0.014608831574878335,0.011723674540917658
2013-12-01,0.012224976289553715,0.01056998216108622,0.008541602373753938,0.008668275093861267,0.006399150566235695,0.009994832767443935,0.00883476859247621
2014-01-01,0.0157217446322172,0.00929175047515278,0.009457845668173372,0.009317041062521132,0.006407814969475559,0.010939921181507068,0.009082874671365983
2014-02-01,0.04445670996207961,0.010530378501864841,0.005251403829194975,0.004998075699313455,0.010352911848787191,0.017028303046281015,0.009632214585088297
2014-03-01,-0.012550821268523077,0.006140403041563182,0.004353758659027992,0.007502806301305164,0.0013801335156965714,-8.421829761181545e-05,0.003858576643996219
2014-04-01,0.013325112896841271,0.00799595125055229,0.012688702217610008,0.012927325164149047,0.005938006238512709,0.00728428506642226,0.009366853987449263
2014-05-01,0.007911037921588251,0.005743357032462662,0.008138806829836323,0.007057827253614144,0.0054343270881773995,0.003449926543035782,0.0059648489494252615
2014-06-01,-0.008745483847986957,-0.0002045930952593038,0.0009384409090660724,0.0008799683615009295,0.0006792484263768632,-0.0053104058448081096,-0.00060346824862471
2014-07-01,0.007936375704113798,0.012124624957160341,0.005650025688232454,0.005445712290743348,0.004049009672061916,0.0021919553306869637,0.005892265587777005
2014-08-01,0.006528096688811345,0.01848021585136026,0.017847867013929465,0.017751840646554263,0.009615186547149174,0.012477888928624132,0.015234599797523458
2014-09-01,0.008171250635413522,0.02007818346522665,0.01993476063286076,0.019902863562238887,0.008151448597236594,0.012219598476065508,0.01605737094672568
2014-10-01,0.022276263328887578,0.02803926107436132,0.02756304805742438,0.028511620159064634,0.009568650245526415,0.021437100701709896,0.02302393604761733
2014-11-01,0.006801090599228255,0.017793708432520313,0.019579279532932804,0.019573874180969602,0.006459200183768651,0.00754834599378349,0.014190881664794971
2014-12-01,0.01994565021523747,0.028359326674799474,0.030415551595190986,0.032456849333200324,0.012353087498528066,0.019049160809591598,0.02452679518226208
2015-01-01,0.07176477481441478,0.07579635463643793,0.06242529709063293,0.06243503087461456,0.03875713952900052,0.05794176333470774,0.059471117093078736
2015-02-01,0.023278538145920163,0.02555359318804617,0.030939914431434654,0.030958750978428796,0.01629806404796361,0.018841645639887758,0.024518393657152197
2015-03-01,0.01403387308253054,0.006397868275434676,0.008151323270062167,0.00860589185366005,0.00923591843068838,0.0061481318757811215,0.007707826741125279
2015-04-01,0.018109417878241534,0.02997012500096866,0.038173083077820254,0.03822433258280147,0.02130767477668719,0.024850717372784093,0.03050518656221233
2015-05-01,0.0636628024192029,0.056412498877156936,0.051039566850894266,0.050970069765755,0.03338103341673375,0.053668373203162534,0.0490943084227405
2015-06-01,0.044201773643156715,0.03929384489690001,0.03922976123725221,0.03922761648007436,0.031838773568135526,0.04745701413136196,0.03940940206274481
2015-07-01,0.007277275427516934,0.045566808473887326,0.051816389970727725,0.05181062805503027,0.029851077321571554,0.03614960050946303,0.04303890086613599
2015-08-01,-0.025258170644107753,0.04262739238890201,0.05100031301217138,0.05092980814157992,0.026330448083462875,-0.023619466844822665,0.029453698956258708
2015-09-01,-0.04491696819411089,0.014994576706324909,0.020208108781637226,0.02022211184612145,-0.0037343346147983964,-0.037723415695981435,0.002793409404660752
2015-10-01,0.012911889993493922,0.00932215316378233,0.011171796477320466,0.01119188738917365,0.007550698213548619,0.0038684099815526236,0.008620989045075538
2015-11-01,0.021356657034646075,0.019116618877509893,0.015483863953631152,0.015687104888249332,0.01147153972123275,0.016547382449725048,0.015661301978069635
2015-12-01,0.028122310407419738,0.018185025542328787,0.015272005314355184,0.016043124985167693,0.010494711120514397,0.01807319815299805,0.015613613023072823
2016-01-01,0.03291060381215294,0.013838522089045888,0.013184515606809591,0.013166779254942293,0.01490166247687955,0.02502026273492275,0.01602234843252001
2016-02-01,-0.02480327588689718,0.006112075695707684,0.009332600807327725,0.009382757717066292,0.007458376128846889,-0.01838882160696485,0.0027793977483967485
2016-03-01,-0.0057382876260230605,0.007122474917704207,0.007852635272463862,0.00787009258598855,0.00847229836370171,0.006712933281441381,0.007606086884259942
2016-04-01,0.010706851852430022,0.01481103469903024,0.012456845051011012,0.01244456474099664,0.01673136084130186,0.019364442624320008,0.015161649591331951
2016-05-01,0.02100035998846131,0.009357944240860675,0.009729476368848626,0.00975012702909031,0.01009197977763095,0.013309458266440893,0.010447797136574292
2016-06-01,-0.002343804718473839,0.004949268527858818,0.010169319538656723,0.010175437139288642,0.009033286191539848,0.0015003682366136163,0.0071655359267915305
2016-07-01,0.01499240240940151,0.014967915863372188,0.010897038691355193,0.010902595310431541,0.010107023100701417,0.011999254225298002,0.011774765438231668
2016-08-01,0.021629519419074976,0.0111235468931828,0.0091219144114406,0.009526585344868003,0.009669748431741334,0.015246511777200033,0.010937661371686554
2016-09-01,0.010884389632556835,0.0117443962721029,0.011362904080255962,0.011362339075000727,0.010401374114740056,0.012815445309807029,0.011537291770381333
2016-10-01,0.01629305277649364,0.007474768000018473,0.009264233317351038,0.00927233560814305,0.009638786368542346,0.013109780033967237,0.00975198066560443
2016-11-01,0.007130507086240448,0.0059028488299026904,0.008692688187774321,0.008739575691595614,0.009180790522565837,0.00875555009198912,0.008254290664765514
2016-12-01,0.015363972592403803,0.009799075487915327,0.008847655261312547,0.008580931337651568,0.009241784024556901,0.013040338382312805,0.009901956898749831
2017-01-01,0.00982829472579713,0.0036524186245711775,0.004806539110100595,0.004696840395653317,0.006900992866000473,0.006384780163271819,0.005288314231919476
2017-02-01,0.0037836384198596893,0.0030297013746981754,0.004673826767849824,0.0048054403188465804,0.008446812312786283,0.0096517825853286,0.0061215126719018935
2017-03-01,-0.007622943177741143,0.0002668599076288587,0.00749230401863025,0.007647072941585498,0.009093960277062604,0.003982747146812063,0.005696588858343855
2017-04-01,-0.007449476955092014,0.001385260674584654,0.007057469237473099,0.007227786387493704,0.007603400017284873,0.004075241689364778,0.005469831601240222
2017-05-01,-0.000389044206753183,0.002064291439622578,0.004769578329120569,0.004666256421224565,0.006687558907722196,0.006424167720219762,0.004922370563581934
2017-06-01,-0.003934816334836741,0.0020520432320610443,0.004999301643786763,0.005110152983152528,0.006182783850501005,0.005301498573167951,0.0047291560565338574
2017-07-01,-0.0067599243482974955,0.001936889480181986,0.005652088472550799,0.005660358192763324,0.0055721199203461694,0.003561820684972251,0.004476655350162906
2017-08-01,0.022557539451578266,0.010912338764949119,0.008873561050862337,0.008876213776478875,0.009906883486359638,0.01303650078572451,0.010321099572874895
2017-09-01,0.015353936902377132,0.010314985587406246,0.009491462680397413,0.00939384739344418,0.009436753836756283,0.013018205968968957,0.010331051093394618
2017-10-01,0.019835759943446513,0.008951640487307337,0.0092239983928339,0.009122641153047383,0.012706553288712017,0.01169174617824486,0.010339315900029098
2017-11-01,0.007049709636144657,0.005792019585822534,0.008195920171750143,0.008282445807398037,0.00817104334670598,0.005345327262966783,0.007157351234928696
