,KitchenSink,ridge,lasso,elastic net,lars,OMP,FC
2003-06-01,0.0017004878199349475,0.0062486171589794075,0.0058327201772158995,0.005654416295721325,-0.00023182855079115943,-0.002061583955504253,0.0030884682251242435
2003-07-01,-0.03053854403321033,-0.007901994341486432,-0.003787102066108468,-0.004236264261476318,-0.0011543703525948696,-0.014646427209990124,-0.006345231646331243
2003-08-01,-0.000731556745736121,0.005589717803184642,0.0042415503251963275,0.005474230769724283,0.00997516180658953,0.00476895050086209,0.006009922241111374
2003-09-01,0.029085727599137644,0.025668574601012458,0.013339393987520506,0.013779280827689222,0.0021843791947654357,0.010420091392383556,0.013078344000674235
2003-10-01,0.02832872887252085,0.023236461693577376,0.010064393326939508,0.012762819157019085,0.0006229727546968023,0.01107619890349622,0.0115525691671458
2003-11-01,0.04590296449670147,0.02028970193324308,-0.00024299360900799556,-1.776499381546991e-05,0.003016773593933412,0.014341791598227847,0.007477501704516175
2003-12-01,0.026166417585842015,0.025050292272127597,0.007053962626077746,0.009434865883211395,0.0015238468472756304,0.011982055012034505,0.011009004528145374
2004-01-01,-0.0011883033024850027,0.024840545723293903,0.01938701693031589,0.020179533942794158,-0.0022133895347108963,0.0015278181946309882,0.01274430505126481
2004-02-01,0.008343581133501598,0.026387060549251815,0.011355282905150792,0.01579025866161026,-0.0019952328681584826,-0.00691502955934401,0.008924467937702076
2004-03-01,0.05389341817889247,0.05990423040621602,0.042626927791637376,0.04014514349005307,0.00024454498640530154,0.02005206233554798,0.03259458180197195
2004-04-01,0.004084475970892494,0.03449350743300848,0.026292657836453636,0.02868964387623185,-0.008890897966131791,0.006658187040104917,0.01744861964393342
2004-05-01,0.0406278724065518,0.036409650320326115,0.015481278778821337,0.016232353318150844,-0.015621650587522474,0.013334767346645886,0.01316727983528434
2004-06-01,-0.02621455763094356,0.010739358777823522,-0.007375274658427799,-0.005600855756687302,-0.0010992841232699846,-0.00845478961549958,-0.002358169075212228
2004-07-01,0.0024779651792264518,0.011335212959380923,-0.0013288733330841858,-0.0009190156064148892,0.0005125505036265867,0.001970707910090255,0.002314116486719738
2004-08-01,0.006115357059082695,0.013675326262568016,0.00471464960988586,0.003208994124640407,0.00046688637599719276,0.013880061746537605,0.0071891836239258156
2004-09-01,-0.003411462191438952,0.002713640717558741,-0.006666109344695086,-0.005000647148594372,-0.00011774667906228853,-0.0017072093578392854,-0.0021556143625264578
2004-10-01,0.038806105196155904,0.02686537611030277,0.025700452563632858,0.0199577290861454,0.015360456719375718,0.024667737759993688,0.022510350447890088
2004-11-01,0.04482619793794818,0.01118719628696402,0.0071859814064226795,-0.0005370626628819988,0.009634901722942223,0.020223893198706457,0.009538981990430677
2004-12-01,0.011816799596739152,0.012570560694446842,0.0027046386056779072,0.0010636692831415447,0.0018173071940830532,0.004297212461025003,0.004490677647674871
2005-01-01,0.006649642882067414,0.004726431822775774,0.0009974803273916485,0.0010585810517584175,-0.004326483307130018,-0.0012063539885744591,0.00024993118124427263
2005-02-01,0.04535471562044152,0.0002771342348964716,-0.005504604832883965,-0.005463523171563599,-0.0014042033377437875,0.00970440968322272,-0.0004781574848144319
2005-03-01,0.010836121213246121,0.008813675765468862,-0.003643573629115615,-0.002354326855033876,0.007623278633253155,0.01485292917316077,0.005058396617546659
2005-04-01,0.073055753716094,0.008630590885135653,-0.00208132509337096,-0.0020657798697421978,-0.00030977257900791766,0.00648086182937269,0.0021309150344774536
2005-05-01,0.0364252419369405,0.007729457749041181,-0.0012530952359774605,-0.001242794095426014,-0.004059098548662035,0.007928482916855415,0.0018205905571662172
2005-06-01,0.012810320423170008,-0.010145930439400734,-0.007584514722421739,-0.0075754703304100925,-0.007698837696667339,-0.014011173192747034,-0.009403185276329388
2005-07-01,0.010110660162454555,-0.0032865340156979037,-0.003440870853538377,-0.003377478066526377,-0.00640377313587841,-0.012004390308451109,-0.0057026092760184355
2005-08-01,0.03991271314635217,-0.007594946259361225,-0.006344981111079356,-0.006324193280766455,-0.007378382545579694,-0.005879647458483103,-0.006704430131053965
2005-09-01,0.06320684389729035,0.017100983756701625,0.008236806027206825,0.008505519303556263,0.006726689656905831,-0.004261264923626532,0.0072617467641488045
2005-10-01,0.03125986838936544,0.008437261985876448,0.003908108870172188,0.003845198173307439,-0.002819916398685173,-0.004314029677319655,0.0018113245906702488
2005-11-01,0.05257485944541425,-0.00719323915184367,-0.005337578546513034,-0.005283386968786127,-0.003396888996934673,0.0005847916177350562,-0.004125260409268491
2005-12-01,0.019046012116615225,-0.006691771688655236,-0.00577352574365292,-0.0057115113887674296,-0.006057370108994316,-0.004019055579122908,-0.005650646901838562
2006-01-01,-0.0025697575059667748,-0.0031221183485447357,-0.004536612319985924,-0.004536347136030305,-0.004961905154047557,0.0012549662295354724,-0.0031804033458146088
2006-02-01,0.048263637433803776,0.007028055831467863,0.00011683994760491538,0.0002484844605590451,-0.00038257321340913247,0.012298536425020485,0.0038618686902486352
2006-03-01,-0.008838825323950434,0.007201647912129829,0.002210098020496164,0.002217758388064197,-0.0007847830314626022,0.005373368273869457,0.003243617912619409
2006-04-01,0.010777798370089641,0.008158890963489892,0.005860878403467725,0.005858128572751207,-0.0009502551122361565,0.005537302846857402,0.0048929891348660146
2006-05-01,0.004333996793176154,0.03118257742309028,0.034486446808618815,0.03486701491260635,0.0013647122183209105,0.0005735326731136941,0.02049485680715001
2006-06-01,0.05176623267793503,0.0902047365035632,0.07865636279429193,0.07825043593215937,0.02698535299992289,0.0434607253609892,0.06351152271818533
2006-07-01,0.021344030008631408,0.05211064906417477,0.05327610376951795,0.05337661364829307,0.012382168104882874,0.03204621145946352,0.040638349209266435
2006-08-01,0.010967897580720531,0.023600937351353102,0.023747573189006426,0.02380855390642397,0.0070518227172945685,0.013163709816097149,0.018274519396035045
2006-09-01,-0.01845668532803913,0.008285458638888498,0.007710058426716185,0.00882584611781774,0.00023415210894323126,-0.0045008186825605785,0.004110939321961015
2006-10-01,-0.004792364126753096,0.014094679043041134,0.013937914855255513,0.013686772221589951,0.0048392753096130154,-0.0030496821587826673,0.008701791854143388
2006-11-01,-0.036609323915424034,0.0006439711843618077,0.009699705167591909,0.009659581704985496,0.0013627832235947445,-0.0056658967604516115,0.0031400289040164693
2006-12-01,0.002231142562336472,0.01910486733343449,0.024935567315410204,0.02492264622694365,0.010830262459016457,0.013872183181745441,0.01873310530331005
2007-01-01,0.0853488147778597,0.049593326123383255,0.06003393082334204,0.039957485263863536,0.01645860327725685,0.04303485551177362,0.041815640199923856
2007-02-01,0.07910854086021471,0.0545524127609374,0.054502078695165185,0.05449678863856651,0.019598111092210616,0.032535645249443565,0.04313700728726465
2007-03-01,0.0035700834724902986,0.023861232399727126,0.026323228732550063,0.026358301817679664,0.01494588512971959,0.01651969932024141,0.021601669479983567
2007-04-01,0.07638496002873445,0.04159186476725467,0.04993865940554177,0.049926036743977324,0.022359492396271958,0.03745514501588035,0.040254239665785216
2007-05-01,0.17297109049876752,0.07314446842473123,0.06197429822865616,0.062065937732139385,0.03076665124645765,0.07447068345265068,0.06048440781692702
2007-06-01,0.09043169517355018,0.06681808080272332,0.05354963306398821,0.05386993979991527,0.03299547110396465,0.061642900241483764,0.05377520500241504
2007-07-01,-0.03357556924805855,0.04677085347051412,0.0392603502178918,0.03951265011166162,0.02063584499439257,0.03484648372603388,0.036205236504098806
2007-08-01,0.07529851246206933,0.028674722882436506,0.020330622059493462,0.020384482655116932,0.02455704485369709,0.041999395055466834,0.02718925350124216
2007-09-01,0.08533534311056609,0.04489827480422167,0.035997404632910936,0.03584315771118685,0.028295316053956188,0.05884897249304366,0.04077662513906386
2007-10-01,0.07732302231660712,0.03546009716627367,0.02654501459369824,0.02639497405305677,0.027723993622274342,0.05156746231572693,0.033538308350205985
2007-11-01,0.055724062202052296,0.02421616139295984,0.016634754790810075,0.016670398746971706,0.02891890380283634,0.028733463049440206,0.023034736356603632
2007-12-01,0.003286130204982559,0.0037641684038345023,0.003956451034923768,0.003950614422485359,0.021997113072682067,0.006166522847261296,0.007966973956237399
2008-01-01,0.01375057260300469,0.012878491060148423,0.009014450149302859,0.008897328354894755,0.023802852310204042,0.011886247901060907,0.013295873955122198
2008-02-01,0.05423028851607285,0.006870765749033832,0.007559744664388138,0.007522553406821444,0.017474301996511243,0.02446048230641485,0.0127775696246339
2008-03-01,0.003084697169941289,-0.010192627613979576,-0.0009865724826765554,-0.0009850533451784562,0.002794086106798784,-0.013672154600113107,-0.004608464387029782
2008-04-01,-0.06432556493915527,-0.0316618199685943,-0.01368616229635326,-0.013803344508620466,-0.005628288521798396,-0.04972440292935913,-0.022900803644945112
2008-05-01,-0.003983912690705619,-0.015565284383942227,0.003599689750445155,0.003653961887628708,0.005524679194620614,-0.028331350436250933,-0.006223660797499737
2008-06-01,-0.002693395184894254,-0.02257384901491699,-0.009921140329386943,-0.009740828923790886,0.007968185608097892,-0.017716544404161587,-0.010396835412831705
2008-07-01,-0.00174510843212205,-0.03967792103567427,-0.02575673518017706,-0.018046966553317903,-0.01619662731542924,-0.02524224830922744,-0.024984099678765186
2008-08-01,-0.040585577345652366,-0.01826443122654613,-0.003839621840924637,-0.005675889010609021,0.001093007330839,-0.008620692850771371,-0.007061525519602431
2008-09-01,-0.059115456492690226,-0.04651793862387575,-0.02024474137493936,-0.02027481313176709,-0.0143365735969362,-0.02362454433430904,-0.024999722212365485
2008-10-01,-0.07079796434695508,-0.04793829083009619,-0.026000284961751264,-0.02462697068866961,-0.014074500947414671,-0.02592725738647932,-0.027713460962882214
2008-11-01,-0.048900549097142,-0.06293639087044256,-0.03820165255174497,-0.038516199183294283,-0.0339874722652309,-0.051752762316533835,-0.045078895437449314
2008-12-01,-0.08161799563252999,-0.028049306944378884,-0.014596006267933469,-0.013141629591136256,0.008497139956663294,0.008153840126273841,-0.007827192544102295
2009-01-01,-0.01498355472637849,0.0044269480118028,0.0302244674015409,0.03272764451044813,0.018158143837988677,0.03178510287534834,0.02346446132742577
2009-02-01,-0.05881215505045642,-0.030537813032254595,-0.004852561100389525,-0.004669619343547714,0.004722005697492597,-0.002703320748791769,-0.0076082617054982
2009-03-01,0.031310569026755816,0.05337991637984598,0.07374688601107257,0.07407629195355937,0.044249063470963065,0.05341168649443027,0.05977276886197426
2009-04-01,0.041509689655643965,0.03996132692391187,0.052678439900429794,0.050370083568737005,0.056990627650681275,0.08604344576134776,0.057208784761021536
2009-05-01,0.016484547900456926,0.05652046440429016,0.060976565359439974,0.06101626324965834,0.03340246236510866,0.06705678746012188,0.0557945085677238
2009-06-01,0.025327644402067636,0.02786014274082451,0.0311804918138584,0.03118273243130253,0.022319560681392528,0.03899994131301045,0.03030857379607768
2009-07-01,0.10356245944986836,0.046908463547061616,0.04678445017272072,0.046610457407327006,0.03696044055261311,0.043417801525091636,0.044136322640962816
2009-08-01,0.07183945922590111,0.08108392013685156,0.07112615101346907,0.07068018502727208,0.04374057448520666,0.06662303633660296,0.06665077339988046
2009-09-01,0.10608087081795337,0.038610665441328414,0.037566393219765584,0.03759580473518913,0.023542466465756827,0.04241359425062542,0.03594578482253308
2009-10-01,0.061256845105269936,0.025447936029494543,0.024932806012380744,0.024998630894234687,0.018970530166661004,0.033201638837652966,0.02551030838808479
2009-11-01,0.020232695240861152,-0.002030613614482681,-0.000396615740604446,-0.0005202074414338356,0.006939192584876558,0.0042988280077109605,0.0016581167592133114
2009-12-01,0.052428096731476616,0.04348527306990592,0.04164313628534205,0.04228886257538128,0.028628129107510367,0.04259731430350983,0.03972854306832989
2010-01-01,0.07936658061696229,0.0190134677140928,0.017828730608504286,0.017854207178750917,0.025670510244661226,0.0389715241610114,0.02386768798140413
2010-02-01,0.0849022311997499,0.011235527224666822,0.014175929731431572,0.01419880678231231,0.01862992358947481,0.02288614442801212,0.016225266351179525
2010-03-01,-0.007164038213608595,-0.021875927295487044,-0.02101476884147481,-0.02101065746652071,0.0004301241634194625,-0.029308101816354664,-0.018555866251283557
2010-04-01,0.059022043621237225,0.004007832081308535,0.004659484278409991,0.004632891583586157,0.021061160351908786,0.02156160720373121,0.011184595099788936
2010-05-01,0.017376408340557103,0.007889880646053091,0.011136645344474592,0.011141711006900016,0.006937471768296136,0.009352868028218941,0.009291715358788557
2010-06-01,-0.0233921992511635,-0.011508134080666955,-0.006229968697363347,-0.006172589087622846,0.002128290364409468,-0.0064452639033644645,-0.005645533080921629
2010-07-01,-0.03029559925734452,-0.02363180897060362,-0.019209903325161558,-0.0177675616423214,-0.002313110311985298,-0.018097387472827724,-0.01620395434457992
2010-08-01,-0.04482623864228502,-4.1639835686558066e-05,0.001174669139428858,0.0011856855256872673,0.006292240546387243,0.0037923534652009533,0.002480661768203553
2010-09-01,0.017206122421643957,0.010609374183802405,0.015711181249413043,0.015717076291975808,0.015101214217612353,0.024323520450508656,0.016292473278662453
2010-10-01,-0.00406437341515257,-0.0005716095575648526,0.006903295196933476,0.006903736147171283,0.009294267998177782,0.008276492752562708,0.0061612365074560785
2010-11-01,-0.01090854839050842,0.01381113015076279,0.019015269102774814,0.01902054712665451,0.016059504223943772,0.017503837772348176,0.017082057675296813
2010-12-01,0.008655070054372296,0.02787114999949781,0.033444783655495317,0.03343948888794067,0.019755688760631114,0.03306734280657252,0.02951569082202748
2011-01-01,0.004675927150600457,-0.004441861386168152,0.0013074737091721385,0.0012277342274983314,0.00904884602334395,0.0073248529159836715,0.0028934090979659878
2011-02-01,-0.02219257377520781,-0.01604607674037418,-0.010219356800568326,-0.010521964876519874,0.0022146091805346803,-0.00920778414092171,-0.008756114675569884
2011-03-01,-0.05809758506548275,-0.019214765178405917,-0.01023687502939252,-0.009907061088901721,-0.0022226910880243714,-0.016545582366630684,-0.011625394950271043
2011-04-01,0.02239080721199916,0.0010139354346556703,0.00633701043405944,0.006476663933178553,0.010237171654237787,0.009757992617447591,0.00676455481471581
2011-05-01,-0.03921693571074604,-0.008481228239141873,0.0006438098406162598,0.0003900963069267807,0.002332723999790413,-0.009099223134838741,-0.0028427642453294323
2011-06-01,-0.024849738991223686,-0.01730650550204971,-0.004633292852357687,-0.004760085996399287,-0.0055413379885869436,-0.010969104935390135,-0.008642065454956752
2011-07-01,-0.013138746309387784,-0.013343338792573914,-0.0038738958580771385,-0.003940321046856858,0.0014647574142423114,0.006904315728402192,-0.0025576965109726816
2011-08-01,-0.00735457470645108,-0.0019360609925998208,0.007522740928759736,0.007327390985371416,0.0037692520002265634,0.0026004143117217497,0.0038567474466959283
2011-09-01,-0.0013217685969195046,-0.008102903557301647,0.0012493441674522108,0.001224476112452014,0.004460272624370381,-0.0006130069982050231,-0.00035636353024641275
2011-10-01,-0.02000426671008351,-0.026439063286335208,-0.021453575609162667,-0.02142145992152101,-0.00365965048729349,-0.013221410710979221,-0.01723903200305832
2011-11-01,0.0011040604182137996,-0.024797267387049387,-0.015370231189411282,-0.015336512202454545,-0.0001463756193182824,0.001140277942384657,-0.010902021691169769
2011-12-01,-0.006960611041814247,-0.013728128383301272,-0.004551142703007207,-0.004572492277292018,-0.004144858767598439,-0.006003365459908696,-0.006599997518221527
2012-01-01,-0.014034593955071305,-0.027648453050724768,-0.017145382352754947,-0.01707915547343993,-0.006150581593443104,-0.009959593156969098,-0.015596633125466369
2012-02-01,-0.02560658291046381,-0.02603077477763647,-0.020113502702334314,-0.020174709031188492,-0.006757970980759404,-0.02270266988476196,-0.019155925475336132
2012-03-01,-0.0051523069178683115,-0.0060590469402929965,0.002976470655776555,0.0029880182705097533,0.004476082903199112,-0.001964806727046679,0.00048334363242914905
2012-04-01,-0.0048721053263397155,-0.004891942612914192,0.005602711903397496,0.0056237756812793,0.003742163766229657,0.00029700890976484985,0.0020747435295514227
2012-05-01,-0.01999997946271307,-0.011943282667631052,-0.004624928961348122,-0.004597952947793593,-0.0009154372756296924,-0.011685114507808262,-0.006753343272042143
2012-06-01,-0.012979371337002709,-0.003850966083000924,0.0030020092910696787,0.0030877720085756444,0.0013087639438662234,-0.0003159837506738237,0.0006463190819673598
2012-07-01,-0.005981579051177154,-0.021444784439345062,-0.0040599526833997954,-0.011798793322347643,-0.0032099498333727963,-0.008161762331427059,-0.00973504852197847
2012-08-01,-0.004787632368604329,-0.007758908066125637,-0.005627938507889192,-0.004689242729222184,-0.000583452290218447,-0.001978463301777543,-0.004127600979046601
2012-09-01,-0.0017388693299331195,-0.010434207064845808,-0.006389217673240242,-0.0063909682177529245,-0.0007872723051292712,-0.0038108711309435797,-0.005562507278382364
2012-10-01,0.02203094465613694,-0.009578656870937428,-0.006084571010940839,-0.006099931785293824,0.004112177735080999,0.0015853877457044606,-0.003213118837277327
2012-11-01,-0.016647138041483163,-0.013129930269746631,-0.011955027835238222,-0.01192325395522774,-0.003662214881360996,-0.011416583192009142,-0.010417402026716548
2012-12-01,-0.0016094093801620898,-0.01510922876663515,-0.011528730424364787,-0.011618231925140577,-0.002720059956841138,-0.002611186652485105,-0.008717487545093352
2013-01-01,0.007188828560260127,0.004787990382459288,0.008597466997627728,0.008597678405156432,0.0055187494794097045,0.008594838846721953,0.007219344822275021
2013-02-01,0.044673979239877364,0.014533811139167038,0.01889814069706518,0.01873982096748514,0.023787896277228444,0.03200486015957088,0.02159290584810334
2013-03-01,0.0046673004528585355,-0.002740342400019779,0.0007204458008257071,0.0007340645122970332,0.004988566331647871,0.0015022042432369935,0.0010409876975975654
2013-04-01,0.017034135593597257,0.005273196470413632,0.0091326211945981,0.0091608223640546,0.0038839449104959203,0.015580177431787587,0.00860615247426997
2013-05-01,-0.016430185578808775,-0.005222515036414466,-0.001970288045731798,-0.0018748928079294078,-0.004096974197887513,-0.006851337133903604,-0.004003201444373357
2013-06-01,0.0035570171770821922,0.009148480137299173,0.01199369339668662,0.011987144555751741,0.004163533470430308,0.0034008438156172124,0.008138739075157013
2013-07-01,0.01568970201692606,-0.004167593710542389,0.0013525115213731994,0.0015649204767531186,0.0015047788309548256,0.0060922975481038045,0.0012693829333285118
2013-08-01,0.029108612499821274,0.01695297170853273,0.01706438535659565,0.017313082523305767,0.011668512555650396,0.018679126668323404,0.01633561576248159
2013-09-01,0.02025142163234157,0.018419145600342163,0.01834558810662522,0.019436521901474286,0.008228657281874108,0.017082142484903282,0.01630241107504381
2013-10-01,0.04039454076526559,0.02208518271061709,0.017385223427203996,0.018110073823543245,0.011554365386324596,0.02053910537587434,0.017934790144712654
2013-11-01,-0.005106929230425346,0.013680926867812188,0.012833506796193016,0.012828976384331952,0.007682212126281851,0.016908471675727392,0.01278681877006928
2013-12-01,0.013442099018299321,0.011077821691917185,0.008180136281442497,0.008361097310167254,0.005119490842130722,0.010256179700999636,0.008598945165331459
2014-01-01,0.018542266141262663,0.009356560202599205,0.00959383904977148,0.009392689613125423,0.005236652337346033,0.011711089783105331,0.009058166197189495
2014-02-01,0.0596680115982309,0.011201823797924094,0.003660431408395713,0.0032985340799935405,0.010948300007813164,0.02048457314709006,0.009918732488243315
2014-03-01,-0.021776481890812792,0.004925267123596153,0.002372918005688739,0.006871557494656127,-0.0018751179133561476,-0.0039670490752252725,0.0016655151270719198
2014-04-01,0.01525269944167148,0.007639611375544364,0.01434354132848396,0.01468443125211116,0.004699689929773532,0.006622945398215748,0.009598043856825752
2014-05-01,0.007551305472398797,0.004454618487933669,0.007876689627038901,0.006332433089578642,0.004013147138954723,0.0011782892173238402,0.004771035512165954
2014-06-01,-0.01624668216163619,-0.004045409657739541,-0.0024125039372747173,-0.0024960361480820645,-0.002782778912545016,-0.011339427871380692,-0.004615231305404407
2014-07-01,0.007560318573444416,0.013543531792082338,0.0042941042650424975,0.004002227982915203,0.002006938527656015,-0.0006459962457367744,0.004640161264391857
2014-08-01,0.005401961957750988,0.02247641790424944,0.021573062422205448,0.02143588189738373,0.009812090326805032,0.01390166515748354,0.017839823541625437
2014-09-01,0.0077339473363050295,0.02474385137889521,0.02453896161837251,0.02449339437462698,0.007705658710337988,0.013517301394379296,0.0189998334953224
2014-10-01,0.027754132374601302,0.035986986296706644,0.035306681986796734,0.03666178498913995,0.009600399398371064,0.026555328621490328,0.028822236258500944
2014-11-01,0.005627609832020132,0.02133134959386593,0.023882165451598058,0.02387444352022206,0.005139194952792127,0.006695117538527612,0.016184454211401154
2014-12-01,0.024255646940584675,0.03627518473995897,0.03921264891194685,0.04212878853767447,0.013409128773856957,0.022974947789661998,0.030800139750619838
2015-01-01,0.09802809747923916,0.10378749722498652,0.0846859864452651,0.08469989185095313,0.05087433278579021,0.07828093822251482,0.08046572930590196
2015-02-01,0.028759173645762425,0.032009252277371,0.03970399691078313,0.039730906263631904,0.018787067791538777,0.022420755780001852,0.030530395804665333
2015-03-01,0.015493736080633688,0.004585157784782454,0.007090093491393155,0.0077394771822472735,0.008639515149430602,0.004228391499563089,0.006456527021483314
2015-04-01,0.02105014242346193,0.03799400974164354,0.04971252128000296,0.04978573485854755,0.02561908084981287,0.030680570272808443,0.03875838340056307
2015-05-01,0.08582487229836867,0.07546729580973158,0.06779167862935634,0.06769239707915739,0.042565202294841314,0.07154711627545386,0.0650127380177081
2015-06-01,0.05787671035472418,0.050865383574357464,0.05077383548914632,0.050770771550320816,0.04021528167612248,0.0625270539093031,0.05103046523985004
2015-07-01,0.005298723138211001,0.05999805606159728,0.06892602962851213,0.06891779832037291,0.03754701155828903,0.04654490182670543,0.05638675947909536
2015-08-01,-0.04088103830617218,0.05609833745527034,0.06805965263136945,0.06795893138766737,0.03281698844750015,-0.03854003287862205,0.037278775408637055
2015-09-01,-0.0686842965727008,0.016903624713636066,0.02435152767836795,0.024371532056202558,-0.00985196288796866,-0.05840779300394443,-0.0005266142887413033
2015-10-01,0.01405543959287558,0.008927244121859019,0.011569591712627784,0.01159829301527519,0.006396594192953718,0.001136182432959439,0.007925581095135031
2015-11-01,0.02588758327878611,0.022687528768591557,0.017497878877336216,0.0177882230696479,0.011765987116767069,0.01901719101461321,0.01775136176939119
2015-12-01,0.03550253668483752,0.0213064154489933,0.017144957980459584,0.01824655751019174,0.010320251989258459,0.02114666203566368,0.017632968992913355
2016-01-01,0.04229354830307562,0.01504771727006555,0.014113422295442268,0.014088084649917556,0.016566489252685068,0.031021632478461063,0.0181674691893143
2016-02-01,-0.03968639056752947,0.004478397407620338,0.009079147567077542,0.009150800295275494,0.006401683740676347,-0.030522884453340424,-0.00028257108853814086
2016-03-01,-0.01239595634886412,0.005976561570746264,0.007019647791831486,0.007044586811152468,0.007904880779314127,0.005391502090370798,0.006667435808683028
2016-04-01,0.010871269842095795,0.016734388194381822,0.013371260125782923,0.013353716825762394,0.019477711254769846,0.023239256659081487,0.017235266611955694
2016-05-01,0.025634093309043076,0.00900207081247075,0.009532830995310678,0.009562331938513084,0.010050693007856857,0.014647090849013918,0.010559003520633057
2016-06-01,-0.007682643475370797,0.0027360325908187145,0.010193248320530009,0.01020198775000418,0.008570343538934473,-0.00219096782524586,0.005902128875008303
2016-07-01,0.017059595776496926,0.017024614996455037,0.0112090761792879,0.011217014206539828,0.010080482478353936,0.0127836697992062,0.01246297153196858
2016-08-01,0.026533829360968875,0.011525297181122909,0.00866582220720548,0.009243923540673198,0.009448442236206528,0.01741524701543324,0.011259746436128272
2016-09-01,0.011132810074159527,0.012361390987796764,0.011816402142301138,0.01181559499193652,0.010442787905849843,0.013891461041659808,0.012065527413908813
2016-10-01,0.018916829267624297,0.0063192795869454884,0.008875658611706297,0.008887233312837741,0.00941073439912245,0.014369296778300868,0.00957244053778257
2016-11-01,0.005793110123200635,0.004039312614146695,0.008024797411106167,0.008091779559422299,0.008722086460808333,0.008114600131413022,0.007398515235379302
2016-12-01,0.017503541381293987,0.009553688374881877,0.008194516622592194,0.007813482445933651,0.008757557712941271,0.014184063938306847,0.009700661818931169
2017-01-01,0.009700097907601336,0.0008774177629928322,0.002526161313749143,0.0023694488645387463,0.005518238107891826,0.0047807913897080345,0.0032144114877761163
2017-02-01,0.0010755387929107859,-1.5141287485202073e-06,0.0023472364328966933,0.002535255791463487,0.00773721578280592,0.0094586018864378,0.004415359152971077
2017-03-01,-0.015259528499135273,-0.003988381234320985,0.0063336817813952895,0.006554780242759928,0.008621762150584364,0.0013200291073693071,0.003768374409557581
2017-04-01,-0.014981955313997004,-0.002360901557316048,0.005742253532524588,0.005985563746839739,0.006522154646541408,0.0014819284637984154,0.0034741997664776204
2017-05-01,-0.004831713264111697,-0.001326948055003466,0.002537747501422236,0.002390144775856516,0.005277719756567417,0.00490144663156394,0.002756022122081329
2017-06-01,-0.009836411328810694,-0.0012837548046709998,0.0029266143549371696,0.0030849734111739763,0.004617303221671802,0.003358324254053152,0.00254069208743302
2017-07-01,-0.013922725813182477,-0.0014987060582117874,0.00380872107374366,0.003820534959761553,0.003694480284879904,0.0008226242343457343,0.002129530898903813
2017-08-01,0.02793687489221605,0.011300873911317266,0.008388334319764724,0.008392123927788347,0.009864509227618012,0.014335391083853538,0.010456246494068377
2017-09-01,0.017618763157242052,0.010420261278712213,0.00924379998298531,0.00910434957305212,0.00916564449206941,0.01428200468094466,0.010443212001552744
2017-10-01,0.0240309920374359,0.008482249957237077,0.00887133267941788,0.00872653662258,0.013846411102100907,0.012396686658576395,0.01046464340398245
