,expanding,Avew
2010-12-01,0.012811601123595506,0.012412593094652934
2011-01-01,0.012694430167597763,0.011976519695399448
2011-02-01,0.0124667,0.011165408217262394
2011-03-01,0.012684320441988951,0.011006615557233751
2011-04-01,0.012586395604395605,0.010620330457541828
2011-05-01,0.012425721311475409,0.009383115496900959
2011-06-01,0.012004619565217391,0.008361768817109792
2011-07-01,0.01207224864864865,0.008296166415616743
2011-08-01,0.011938010752688171,0.007558942768006946
2011-09-01,0.011619807486631016,0.006951570631004822
2011-10-01,0.011057739361702129,0.006374044200132943
2011-11-01,0.011207603174603172,0.00706336412620602
2011-12-01,0.010855999999999998,0.005961029169309327
2012-01-01,0.010371026178010471,0.004684693345019589
2012-02-01,0.010460369791666663,0.005228272032988245
2012-03-01,0.010780466321243522,0.006194041072525918
2012-04-01,0.010360190721649485,0.0052906132425405575
2012-05-01,0.010597958974358977,0.005908464054753236
2012-06-01,0.010540755102040816,0.006212569755032571
2012-07-01,0.010220065989847716,0.006085712482248043
2012-08-01,0.00986339898989899,0.004874675025555331
2012-09-01,0.00968075879396985,0.0038694708388329903
2012-10-01,0.00973392,0.003953410563059488
2012-11-01,0.009628124378109455,0.0037027628244161483
2012-12-01,0.009259193069306929,0.0017375227219520006
2013-01-01,0.009955226600985221,0.0035268521551332726
2013-02-01,0.01015625,0.004191857585012932
2013-03-01,0.01010489756097561,0.004027486517332082
2013-04-01,0.009792771844660193,0.002803100547329659
2013-05-01,0.009614067632850241,0.002375247979130509
2013-06-01,0.009933927884615385,0.0037896146215271333
2013-07-01,0.009228014354066984,0.0018763300820065372
2013-08-01,0.00929997619047619,0.002155898015339474
2013-09-01,0.00950656398104265,0.00248529714119913
2013-10-01,0.009648882075471696,0.0033495062619011778
2013-11-01,0.00950333333333333,0.0034373366806493082
2013-12-01,0.009644799065420559,0.003911636328764907
2014-01-01,0.009397958139534882,0.0035702603892910955
2014-02-01,0.009219092592592591,0.0037651836246525377
2014-03-01,0.009230018433179724,0.0039071642603810165
2014-04-01,0.0090798623853211,0.003468334337798363
2014-05-01,0.009001360730593606,0.004078200546978177
2014-06-01,0.009007149999999998,0.0036366547200316853
2014-07-01,0.009062805429864252,0.003868636406680161
2014-08-01,0.009405126126126123,0.00511129038511295
2014-09-01,0.009440049327354259,0.00550082859131883
2014-10-01,0.009743236607142856,0.006293420215614349
2014-11-01,0.00978697333333333,0.006425392590997799
2014-12-01,0.010137203539823008,0.007472071503467679
2015-01-01,0.01073342731277533,0.009352633737763169
2015-02-01,0.010739061403508773,0.0085325288276752
2015-03-01,0.010875711790393013,0.008738424739621397
2015-04-01,0.011497530434782608,0.010637555233613389
2015-05-01,0.012203073593073592,0.01290808046597089
2015-06-01,0.01254574568965517,0.013896936406205096
2015-07-01,0.012143257510729612,0.012132667664196368
2015-08-01,0.011440495726495728,0.011143713179312231
2015-09-01,0.0107816085106383,0.009286033094079505
2015-10-01,0.010482805084745764,0.008477574789778449
2015-11-01,0.01102496624472574,0.009775668249978033
2015-12-01,0.011141735294117648,0.01047725549023878
2016-01-01,0.01125649790794979,0.010753088088083337
2016-02-01,0.010157870833333334,0.007836423099042802
2016-03-01,0.01002865145228216,0.007787289324931959
2016-04-01,0.010556805785123968,0.009152549293702884
2016-05-01,0.010420395061728396,0.009024376729178933
2016-06-01,0.01034430737704918,0.009126569841925482
2016-07-01,0.010399057142857146,0.009207252218609178
2016-08-01,0.01041536991869919,0.009400754408062963
2016-09-01,0.010533534412955469,0.009835892954951873
2016-10-01,0.01039823790322581,0.009439418952241492
2016-11-01,0.010477839357429722,0.009415257210346145
2016-12-01,0.010597960000000005,0.009667462519047619
2017-01-01,0.01035186055776893,0.008910087856859367
2017-02-01,0.0103259880952381,0.008383073823437994
2017-03-01,0.010418691699604748,0.008544424863007227
2017-04-01,0.010348090551181108,0.00841115600508539
2017-05-01,0.0101975137254902,0.00740854539262627
2017-06-01,0.010054488281250005,0.006387094028323957
2017-07-01,0.010171801556420241,0.006445602981501548
2017-08-01,0.010223635658914734,0.006974434148862367
2017-09-01,0.010286625482625487,0.007518351341214142
2017-10-01,0.01026324615384616,0.008176507300526676
2017-11-01,0.010273720306513415,0.008610055927119924
2017-12-01,0.010113332061068708,0.007323198684592612
2018-01-01,0.010064247148288978,0.0069709121216514226
2018-02-01,0.010152609848484852,0.007190022017875192
2018-03-01,0.009895932075471705,0.0075205517309827495
2018-04-01,0.009786439849624065,0.007368551945795433
2018-05-01,0.009617385767790268,0.006360687929465737
2018-06-01,0.009594074626865677,0.006193321754742787
2018-07-01,0.00924691078066915,0.005452933472337694
2018-08-01,0.009239940740740749,0.005515153470576559
2018-09-01,0.00897461254612547,0.004764288253625083
2018-10-01,0.009025691176470594,0.004812253114949258
2018-11-01,0.00866875091575092,0.0036334648073151144
2018-12-01,0.008652007299270077,0.003451193598182429
2019-01-01,0.008464469090909095,0.002548312037051301
2019-02-01,0.008540594202898554,0.0030542071069536198
2019-03-01,0.009079245487364626,0.004678052922455494
2019-04-01,0.0092799928057554,0.0052164428854774925
2019-05-01,0.009197974910394272,0.004977318650312161
2019-06-01,0.008946742857142862,0.004249894700107901
2019-07-01,0.009023722419928831,0.004716514716134736
2019-08-01,0.008977627659574473,0.004321387375146569
2019-09-01,0.008905392226148416,0.003852378270796107
2019-10-01,0.00889189084507043,0.0037178854428628985
2019-11-01,0.008892000000000006,0.0037786510834886254
2019-12-01,0.0087954055944056,0.0030704226833818743
