,ridge,lasso,elastic net,lars,OMP
2016-10-01,-0.005865956759806158,0.005513239496328356,0.005538373696271355,0.008724145352538381,0.003880034797544553
2016-11-01,-0.00664577129914405,0.007120425692511192,0.007184125102860486,0.007258559243972047,0.0034646678405583836
2016-12-01,0.0007688531979789852,0.006744551420520639,0.006807634919860227,0.00901538950804651,0.01218162972489345
2017-01-01,-0.0050624121879690055,0.0005479714433309701,0.0026653569815058785,0.008111632905380268,-0.0007761423247010058
2017-02-01,-0.007699990338458566,0.0008761951437281136,0.0008800140261360827,0.007306024652212946,-0.00345167143344413
2017-03-01,-0.005732170127237547,0.0026778129518378706,0.002854645530529662,0.008315915196624175,0.0022704407634188224
2017-04-01,-0.007400148617416243,0.0016512961948370094,0.0019219253406933898,0.005815970987555456,-8.804001985976556e-05
2017-05-01,-0.006440919214391933,-0.0007699421422849271,-0.0009762460238706167,0.004636827015466924,-0.0014366840828750325
2017-06-01,-0.00511708452382908,0.0002925507425449196,0.0003731356675757678,0.006392982728721299,2.3508613424833013e-05
2017-07-01,-0.005336567670451898,0.001419071325907852,0.0014200494918298466,0.005980176463318474,0.001715864980178558
2017-08-01,0.008080000927733845,0.005614632178432775,0.005628999463878787,0.010383123377153318,0.01627506565454385
2017-09-01,0.006534751104929749,0.007076565318279757,0.0068987697773648365,0.009625470587311611,0.012591202719548677
2017-10-01,0.003590218194209562,0.0051324510171637736,0.005074923642372463,0.008014216352285082,0.010932513618677388
2017-11-01,-0.0017161194741533603,0.004746777863572933,0.004852645005066694,0.0061888441284062255,0.0025043939577510887
2017-12-01,-0.0016981125085793712,0.00394599050322206,0.0041020181232493125,0.006483975479191722,0.0015423076479009392
2018-01-01,-0.0012444411090047082,0.004158041323375878,0.005127881894374958,0.006264726693876119,-0.0021693509025819155
2018-02-01,-0.0010449333891524117,0.00600727644322689,0.006015496560777595,0.0077693537836229605,0.00429066107006245
2018-03-01,-0.0038330753240799044,0.008359028190079863,0.008474654491608578,0.010203695089082754,-0.004677170988001396
2018-04-01,-0.0036977662729890228,0.0039038398634379176,0.003835315833625487,0.006923733904627081,0.00490814415517601
2018-05-01,-0.006711355225197971,0.0024287549324795324,0.002410876733040944,0.005399325339567496,-0.0042026950432163205
2018-06-01,0.0001579716164459125,0.005647006976389281,0.005644638499397609,0.006849223744568761,0.003301597781501841
2018-07-01,0.0009421006178048114,0.004247692767236435,0.004239238497603991,0.005888175609853547,-0.00043323813681610534
2018-08-01,0.006559349739338777,0.00909531581515954,0.009083295139966228,0.00875173590606167,0.011561659997285773
2018-09-01,0.003929084496558435,0.006061170489498367,0.005962042288357109,0.006326240477566832,0.0003095184559579578
2018-10-01,0.005806093687862878,0.007993095836249086,0.007921031205794784,0.007203645651984961,0.009360098984008676
2018-11-01,0.0036478681707655856,0.004300500698033809,0.004439333939690645,0.0041999313088929005,0.0005297310809586921
2018-12-01,0.011727152603946491,0.004870428245114586,0.004607225728674353,0.003843585450607181,0.022773143715664555
2019-01-01,0.002301736441130228,0.003678567642971671,0.0035539583538337373,0.0037226111852599157,0.007215837507252515
2019-02-01,0.0101392631203283,0.00652690074157892,0.006422105745228675,0.00530660209450313,0.018134770699466025
2019-03-01,0.02028434178999236,0.009441493761723329,0.009374211481761688,0.0061629177712345,0.021530349381101134
2019-04-01,0.0286988263507686,0.022423303402198936,0.02240361337455219,0.005830278406465878,0.038245416557874404
2019-05-01,0.015847645852331498,0.011359379652051105,0.011470065515531255,0.005386944587415453,0.019839472386105304
2019-06-01,0.0041751552678810505,0.005930146091943697,0.005918505513511798,0.005200350226226862,0.0029099155811652573
2019-07-01,0.010488449610184634,0.004281310205180417,0.003431912427503267,0.005594920102273366,0.01244387019767588
2019-08-01,0.008532515017343397,0.007620808238874431,0.007402997387595355,0.005715878889021697,0.01547824539445521
2019-09-01,0.009760477102314254,0.00475311385609193,0.004925414243628257,0.00559398097099015,0.013987301301189914
2019-10-01,0.011468630432009087,0.004788175373761308,0.004775623263609899,0.005857042921796157,0.01702840075635933
2019-11-01,0.006797865864564686,0.0014063561621010794,0.0013877405616410199,0.004721511694890894,0.012204058513855937
2019-12-01,0.007015982315793824,0.002532164429754993,0.002627034263686579,0.0046268679447502795,0.012264081673766069
