,Kintchen Sink,ridge,lasso,elasticnet,lars,OMP,FC
2003-12-01,-0.008620028222803394,0.017440464081142894,0.0024060955333363595,0.005763571384055123,0.0004897746125970949,0.009923793429361285,0.007204739808098551
2004-01-01,0.12616319496510014,0.024217315069175693,0.0170470297797444,0.021542529580231787,-0.0020430539919771193,-0.015004758381354441,0.009151812411164063
2004-02-01,-0.07212040806754713,0.0196652549072531,0.015228996066592176,0.015364795716463573,-0.0012302250688132651,-0.008691900821386605,0.008067384160021797
2004-03-01,-0.6467769146874884,0.05758532185203367,0.04827899174400797,0.04589866903310806,0.005141357923265272,0.02070803275494256,0.03552247466147151
2004-04-01,-0.030635090785227775,0.03302841404578813,0.02924943919828719,0.0292705561996095,0.002340606869864489,-0.00011259189188341235,0.01875528488433318
2004-05-01,0.029172246939473782,0.0326895513481994,0.0235960563994767,0.02104465824460367,-0.0037292864146455567,0.014786350103683987,0.01767746593626364
2004-06-01,-0.03950984441361786,0.009866570820115193,-0.008279913736846129,-0.0067727112234097706,8.724766876234968e-05,0.00022123294649614088,-0.0009755147049764432
2004-07-01,0.007583052561427464,0.010699070314795991,0.0008052023556766019,0.0014353922161371112,-0.00014194072084084026,-0.000977607215539663,0.00236402339004584
2004-08-01,-0.0032453921456313596,0.01403977042044118,0.001148151406073447,0.00014857867399690553,-0.0003932533170128469,0.01351655176384536,0.005691959789468809
2004-09-01,-0.009569160351856199,0.0002585287629674977,-0.017905049378960227,-0.01439764302803705,-0.004373352175439762,-0.005618121045712852,-0.008407127373036479
2004-10-01,0.07853465769192686,0.019502606035973834,0.017626222650596334,0.015552639945024187,0.018096811123106946,0.04031330998650924,0.022218317948242108
2004-11-01,0.020526639632718523,0.010022749876996605,0.010751539240194464,0.0008189161261653389,0.003118475389759995,0.02001262571116278,0.008944861268855835
2004-12-01,-0.012275308874469554,0.011067716602210537,0.003974728994672838,-0.00023610180226610114,0.0008270752826420429,0.003867156059220854,0.003900115027296034
2005-01-01,0.005977949616498013,-0.0003431332915642033,-1.3559880887403656e-05,-0.002035728859905713,-0.007156199011471895,-0.001209580558056634,-0.00215164032037717
2005-02-01,0.04330434014835495,-0.008131600009142537,-0.0076665325165582625,-0.007721523199372554,-0.006695080461473576,0.005295625930850556,-0.004983822051139275
2005-03-01,-0.02025865936996698,0.0054950461716210585,-0.027249736755688158,-0.004823619038424459,0.003520343730966123,0.024268201933274853,0.00024204720834988328
2005-04-01,0.13270074435868176,0.0005344748152981222,-0.004865824920787808,-0.004886106420884105,-0.008169994406865605,-0.004732601784247415,-0.004424010543497362
2005-05-01,0.05295476275030425,0.0012557889691307569,-0.006361698074327848,-0.006335231371933774,-0.00879006836564237,-0.009528357706460803,-0.005951913309846807
2005-06-01,0.023045782357905394,-0.015853234696378258,-0.009843874498497215,-0.009834842075148263,-0.01383489153624277,-0.02039475449355052,-0.013952319459963402
2005-07-01,-0.0836923260892093,-0.012070477522793626,-0.012439923894155732,-0.012358955978429136,-0.009053107634861831,-0.017118475374317252,-0.012608188080911515
2005-08-01,0.048346925605861964,-0.004021003607758244,-0.0018528100267120081,-0.0006869623345472492,-0.008708342985887263,-0.008248785815490942,-0.004703580954079141
2005-09-01,0.048972084463835205,0.012100734053985523,-0.0020957525618321973,-0.0019258756747831754,0.0042695219000455295,-0.002387260946985085,0.0019922733540861186
2005-10-01,0.026523181936849778,0.010706713248811237,0.0014866501956572555,0.0015437618556532779,-0.002866264740751822,0.004952820977075554,0.003164736307289101
2005-11-01,0.07608668792739628,0.0011998803500845316,0.0032067778183183953,0.002930458740723163,-0.0037424550360009674,0.007412692835719092,0.002201470941768843
2005-12-01,0.21646806926970413,-0.004157723694007595,-0.001131407174193078,-0.0013802465305895965,-0.004555261896407771,0.004140542764279625,-0.0014168193061836827
2006-01-01,-0.09474804679617356,-0.0004791698791520407,-0.00015459966684416103,-3.648770641893114e-05,-0.003388495263334414,0.005938138977205949,0.0003758772922912804
2006-02-01,0.015377911821814994,0.007168161779341149,0.0017481906797707468,0.0018345077028560637,0.007329535544863144,0.02428033755826994,0.00847214665302021
2006-03-01,0.20017432433717613,0.005258943435773764,0.00315485383176006,0.0009612953578075096,0.002287934922918548,0.004419944741301286,0.0032165944579122334
2006-04-01,-0.21705458626147908,0.00820829117965555,0.004786328529289458,0.005020632244832619,0.0016803560109418564,0.005858381579058225,0.0051107979087555416
2006-05-01,0.016172031916840513,0.02338855810939041,0.029937148336300307,0.03020169840858277,0.00340856123364681,-0.0038427557274790733,0.016618642072088248
2006-06-01,0.06726683210868485,0.08559094220233569,0.0640888526114734,0.06440254942196341,0.026985981223859118,0.05460629139236497,0.059134923370399314
2006-07-01,0.13117975956169653,0.0509173660131916,0.0511540492897211,0.05207909200269432,0.012471201162760149,0.03870189232506659,0.04106472015868675
2006-08-01,-0.02027753336106089,0.02313867920418999,0.022345524126009812,0.023832698847029685,0.009391468811485929,-0.003406818370627768,0.015060310523617528
2006-09-01,-0.0775663575086061,0.008862689995011473,-0.005558144197167535,-0.0014883468236454515,0.005513891883091389,-0.0021947235926191417,0.0010270734529341467
2006-10-01,0.01601551676542685,0.016236137594209894,0.017739874845412628,0.01752117368481499,0.007297550855588773,0.010729208009854475,0.013904788997976153
2006-11-01,-0.10248788706752765,0.002372008387323089,0.009652576487606774,0.009614343997430844,0.004920946274871099,0.00027355580470633827,0.005366686190387629
2006-12-01,-0.8928464337092554,0.021645783813808654,0.027617069198136217,0.02758450802042488,0.013756555896961158,0.017758505614477366,0.021672484508761657
2007-01-01,1.1009867965023001,0.05197973549499294,0.0458228429541262,0.04572916995745266,0.02196694546334064,0.04210396099859086,0.041520530973700655
2007-02-01,0.12550385892605095,0.054831407362689696,0.06052156806696861,0.060164047959180754,0.02708585948403892,0.027246358294873856,0.04596984823355037
2007-03-01,-0.03983412069330676,0.031905923710343086,0.03177856590753777,0.03177798901631456,0.020315381577895163,0.015495479835266687,0.026254668009471453
2007-04-01,0.17758331813464306,0.04660825915662471,0.05155591549503289,0.051553894937513986,0.02655578170610426,0.03215664223700286,0.041686098706455746
2007-05-01,0.11319193436380726,0.07651144448168112,0.059688059332093535,0.0596305736640667,0.039363109598859976,0.08934736675818161,0.06490811076697658
2007-06-01,-0.9041685088778907,0.07006598347645998,0.06291492640380465,0.06321397784424701,0.04527672284278579,0.06467905950576605,0.061230134014612705
2007-07-01,0.1694773598385461,0.0361663709301986,0.043460071636598596,0.04361984256810715,0.024894038572534468,0.03594270259670066,0.036816605260827896
2007-08-01,-9.12062467579101,0.033707792971955135,0.030200292076313962,0.030191455751540926,0.033509463366317584,0.040747519312092,0.033671304695643924
2007-09-01,0.023415222868289814,0.05018324455815657,0.04337447851254258,0.04328442573373763,0.03596685179827658,0.05579754899713625,0.04572130991996992
2007-10-01,-0.466045108571978,0.04173691957474804,0.02953291565957957,0.0294995830173986,0.039452547550468384,0.06986099262611714,0.042016591685662345
2007-11-01,0.019763468302781292,0.029689727581753846,0.026287749354766472,0.02628531341547754,0.03410777154071805,0.042808007015926894,0.03183571378172856
2007-12-01,0.00992311374435936,-0.0005799223126308622,0.012105407968024775,0.012050597156190801,0.028538567562798302,0.010707425305495047,0.012564415135975612
2008-01-01,0.012200257827805757,0.012133452805220124,0.014338933369034797,0.014337685703882806,0.0258504897594586,0.008698724668576277,0.015071857261234523
2008-02-01,0.24656065681055744,0.006608068066592446,0.010806044509191145,0.010971339608580611,0.022142499523239958,0.06256884555153616,0.022619359451828063
2008-03-01,-0.046794651500805244,-0.010557101470475134,-0.007234010387539254,-0.007165849231027807,0.007241847961611844,0.004836860567997427,-0.0025756505118865844
2008-04-01,-0.39299603490549057,-0.029128486687183253,-0.009030000898784014,-0.01036656301499005,0.005043052879227773,-0.020178177282078068,-0.012732035000761522
2008-05-01,-0.09294314328804065,-0.009817453363393125,-0.006031659058086723,-0.007641270774346712,0.015655322411271592,-0.012225238597587538,-0.004012059876428501
2008-06-01,0.9752878098197197,-0.01682479436596477,0.011246099742625415,0.010802297848682687,0.013281151230473662,0.0005928545318088271,0.003819521797525164
2008-07-01,0.15457590505052526,-0.035989034403055856,-0.02072667579805925,-0.02084216781042688,-0.004554517105681559,-0.02072429116666746,-0.0205673372567782
2008-08-01,0.1262430549416799,-0.01364951682014116,-0.0037310910766211306,-0.003847221472705138,-0.0017983575117474378,-0.009644409805803025,-0.006534119337403578
2008-09-01,0.045555108863078474,-0.05245190241440756,-0.029288578888204547,-0.0292128858899036,-0.02159325768340238,-0.03624044332376841,-0.0337574136399373
2008-10-01,-0.06662529877172059,-0.05561621641480759,-0.037025056315741045,-0.03501651063128093,-0.02552116008544274,-0.04523405700073276,-0.03968260008960102
2008-11-01,-0.08437037409652026,-0.07432348128756132,-0.04637559701571577,-0.046748347369267716,-0.04455663438217399,-0.07122815543581243,-0.05664644309810625
2008-12-01,-0.04376507411011721,-0.02875817828879846,-0.005860173552190507,-0.004987889821196706,-0.005219504340049289,-0.0013368337036899262,-0.009232515941184977
2009-01-01,-0.004589818682761615,0.01710592672157398,0.04026131336316181,0.03313901935241175,0.003027921558175607,0.02929431341170368,0.02456569888140537
2009-02-01,-0.10312785921177625,-0.035400219183258544,-0.018932939440578014,-0.018471885630637213,-0.016515384416572,-0.02331209974630215,-0.022526505683469585
2009-03-01,0.1810292713540735,0.06630096064437366,0.08371528358273182,0.08361790050583658,0.024273164227205556,0.04907552779176305,0.061396567350382125
2009-04-01,0.11789148686620199,0.041628665139650516,0.057376840744260846,0.05738837393943417,0.03284418121330192,0.06409209938078833,0.05066603208348715
2009-05-01,-0.00015013648675087644,0.05709560453043368,0.06430238991705332,0.06428570698288652,0.030171018461343672,0.05995790265175734,0.05516252450869491
2009-06-01,0.0824912522717531,0.022707304054467792,0.025800848193114474,0.025834888144394448,0.021164561833921923,0.026216961827954154,0.024344912810770558
2009-07-01,0.14780651714832463,0.04453178633571486,0.04399465208880924,0.044031786014401775,0.04693804820749102,0.07514467371004042,0.05092818927129146
2009-08-01,0.06815377422229943,0.08642076733614754,0.06756524585688682,0.06758788369927103,0.055508788914359175,0.07948192676270063,0.07131292251387304
2009-09-01,-0.05941861767923393,0.03822457830282724,0.03867700341199292,0.03867320804861106,0.02901291781151504,0.02739469755162007,0.03439648102531327
2009-10-01,0.07420146085176357,0.024481127063366515,0.02666892222304192,0.026690990212520815,0.02848172745071732,0.04440895378140265,0.03014634414620985
2009-11-01,0.05647156912412619,0.005439905698185336,0.00528374119682064,0.005247677920041988,0.019222308734715168,0.026400186073708094,0.012318763924694245
2009-12-01,-0.04324490380915211,0.04404373775715643,0.041636048058862805,0.04162723147823466,0.0305971851430072,0.04642626264407131,0.04086609301626648
2010-01-01,0.07606614598868072,0.022218397442918137,0.020059880876103598,0.020146177884520302,0.0307441661389241,0.034034126254110494,0.025440549719315326
2010-02-01,0.13110086328255946,0.01343273847703023,0.014643752536010884,0.01464112561641862,0.020930054301794843,0.024713521935544474,0.01767223857335981
2010-03-01,0.052691935853364555,-0.013024290950512255,-0.010500854331039243,-0.009726140774221289,-0.000509928795114459,-0.017452748224850594,-0.010242792615147569
2010-04-01,0.07461561778758263,0.005557349016559547,0.00682727293556957,0.006304909766402217,0.017913968060585247,0.015097879266141251,0.010340275809051567
2010-05-01,-20.87275662125673,0.009374599358185867,0.012097634892525808,0.01237432502567152,0.010987981490969651,0.01856688031322313,0.012680284216115195
2010-06-01,-0.06922791532327953,-0.0008322307916153699,0.002500573987848572,0.0029181261869660187,0.00010164727612709204,-0.0018630784984892297,0.0005650076321674167
2010-07-01,-0.07946615371930295,-0.01871149661771605,-0.014761900209580759,-0.014733120795982513,-0.005073185434230267,-0.012037480228545495,-0.013063436657211016
2010-08-01,-0.1500380314786414,0.003970328665729295,0.004568839907388521,0.004366912694485081,-0.0021346732576053165,-0.007511409556654423,0.0006519996906686318
2010-09-01,0.10420057921638379,0.0124385450391357,0.01746556419573193,0.018516744434244066,0.011917587765334813,0.01362945297123685,0.014793578881136674
2010-10-01,0.08113134366580721,0.001714211900352046,0.004683834073089812,0.004689569457480176,0.005333271966993228,0.002331438057945016,0.0037504650911720553
2010-11-01,-0.003425548228046413,0.01092701065309432,0.01783632817389398,0.017207795291359462,0.008031783446035801,0.013903151540095499,0.013581213820895813
2010-12-01,0.008184626529078361,0.01968795133774926,0.026625107039618325,0.026449482104966636,0.01424777248591346,0.02467227993474873,0.02233651858059928
2011-01-01,-0.003029985024871554,-0.00661867157956215,0.0045007048921193215,0.008718640346166472,0.010345171563600705,0.011276388178204685,0.005644446680105807
2011-02-01,-0.07453355940675596,-0.02020033520300007,-0.008030504700709519,-0.004610309437776405,4.9024758246668344e-05,-0.006163208749631893,-0.007791066666574244
2011-03-01,0.1640086606397351,-0.014861655423452691,-0.0038175954908321826,-0.003867884427222165,0.0052230202284814665,-0.0117309010674754,-0.005811003236100195
2011-04-01,0.030420883915830595,0.004378189086675695,0.01297097332558817,0.012898953307957307,0.0142974568092873,0.011544778824620978,0.01121807027082589
2011-05-01,-0.01131729870438768,-0.00496378615515831,0.005876154024671737,0.005904819035493892,0.010393903666410036,-0.008241370270468031,0.001793944060189865
2011-06-01,-0.030726742471869607,-0.013353657406566488,-0.002559968933540715,-0.0027214337192975205,0.0022239902904232145,-0.006666148432886289,-0.004615443640373559
2011-07-01,-0.024830073591545116,-0.010090642713452511,-0.0006207244201689021,-0.0010270014886852423,0.0057523283299234906,-0.005622249773480364,-0.002321658013172706
2011-08-01,0.037381006735965686,-0.0005799522882639306,0.004425540209943369,0.008735180987614074,0.008490376817305991,-0.009962466912193093,0.002221735762881282
2011-09-01,-0.016868941748513767,-0.006787236298420728,0.001131365825889015,0.0009908770550683516,0.0041161378533741385,-0.0036552865268537904,-0.0008408284181886027
2011-10-01,0.00915342758591366,-0.022474863236190037,-0.016825671629837332,-0.016797554257818974,-0.0033437099119396746,-0.007494501084226263,-0.013387260024002456
2011-11-01,0.00012084037831869704,-0.019587465748554873,-0.016935350209135048,-0.017323173464978997,0.0006457691927921263,-0.014112726970591526,-0.013462589440093663
2011-12-01,0.0039137939105615875,-0.012082231319439628,-0.006921171970354523,-0.00689793381425533,-0.004837144736562243,-0.005505426612202642,-0.0072487816905628735
2012-01-01,-0.017635345950313526,-0.028375192651980897,-0.022097335621884134,-0.02203899648342087,-0.009363250551661316,-0.016489762243008924,-0.019672907510391226
2012-02-01,-0.0442040040062807,-0.024429997601296095,-0.01916943290327338,-0.01908763973809518,-0.009970043253136635,-0.014662206286394513,-0.01746386395643916
2012-03-01,-0.004995192211043643,-0.0100924495385584,0.001179752235507478,0.0012126458410660946,0.0005238945331075036,-0.001681248867856921,-0.0017714811593468494
2012-04-01,-0.042925502315590114,-0.011308323375909413,0.0021261616609107616,0.0021184045005087485,-0.00177049396989791,0.004814591895687256,-0.0008039318577401115
2012-05-01,0.006792318707308266,-0.012448983509756954,-0.006185281344095653,-0.005303410245095235,-3.76944037421131e-06,-0.009871262225449259,-0.0067625413529542626
2012-06-01,-0.009909159085528543,-0.007988842815130126,0.0009395336748769026,0.0009759780530895105,0.0010022812306781693,-0.000778634579070565,-0.0011699368871112216
2012-07-01,-0.013259985964024635,-0.020430095454792425,-0.011381253499707304,-0.011464784122998624,-0.006854326893184093,-0.011084542189166224,-0.012243000431969733
2012-08-01,0.39514146318192417,-0.004324204304704449,-0.00828243327236486,-0.008258740236565382,-0.00542845687477516,0.006773514106295725,-0.003904064116422826
2012-09-01,0.017140541693126423,-0.012029821997921974,-0.007696973597012528,-0.007722332078896983,-0.005383638840911881,-0.0009742316206660738,-0.006761399627081889
2012-10-01,0.06880180846524911,-0.007838224263063142,-0.007252540211497999,-0.007323566778738108,-0.00035547812889787713,0.009640070347116659,-0.0026259478070160937
2012-11-01,-0.027531325198621538,-0.013809943849291356,-0.010115981632031559,-0.01045305992913719,-0.007214958263686159,-0.019584039273274283,-0.012235596589484109
2012-12-01,0.002591886782944905,-0.011813219722788868,-0.0084814527221815,-0.008589296470422964,-0.0051793094712100345,-0.007483782195152564,-0.008309412116351186
2013-01-01,-13.207227227915254,0.004622624845424809,0.008993931468766146,0.009167567622688623,0.005642784978792425,0.009901201323134625,0.007665622047761325
2013-02-01,0.12500449166863264,0.017565591419337397,0.024123013933017357,0.022382615324612103,0.016582406178692086,0.03639880742178751,0.02341048685548929
2013-03-01,-0.6807934818122796,-0.0008743981810069593,-0.004269965226409092,-0.0016655901985402764,0.0018523229637632261,-0.005855861212285281,-0.0021626983708956764
2013-04-01,0.0218735197384908,0.011679482411860637,0.011709698597532674,0.009447241188781024,0.0030475498986899364,0.001206482278907326,0.007418090875154321
2013-05-01,-0.034475713413783485,-0.004947649401202667,-0.004795462423453039,-0.00475324397476075,-0.0044010432360382925,-0.0008583789130094735,-0.0039511555896928445
2013-06-01,0.04548456019440055,0.010702892096678001,0.012948735362523505,0.012294776176856564,0.006122403123175735,0.0029084333852006272,0.008995448028886886
2013-07-01,-0.004784419582506412,-0.000753078394318353,-0.001075390733660249,-0.0009859910163232664,0.001785196527132917,0.013509745607145069,0.0024960963979952233
2013-08-01,-0.6482913097061631,0.018132355844269775,0.01347986677043155,0.013488555751540338,0.011105125890091199,0.014395470180536819,0.014120274887373935
2013-09-01,-0.032155992602294105,0.02091075240937678,0.016963575362977264,0.01695862656558654,0.008813867844184997,0.011914210941097588,0.015112206624644634
2013-10-01,0.04898442561956235,0.023517407501432986,0.0206946560028024,0.0207823075843089,0.012559948298319102,0.010806667562449645,0.017672197389862608
2013-11-01,-0.01617438914468098,0.012687559316876738,0.013194688205389979,0.012974035830388609,-0.008070872484856143,0.00772701814547398,0.007702485802654634
2013-12-01,0.019449966874761755,0.010817248837887799,0.010775643763353685,0.010742332883129875,0.0028937367673618386,0.001740758920215257,0.007393944234389692
2014-01-01,0.011930026082237633,0.008894206469919265,0.006231756941833235,0.009905185996791164,0.0028461003245774906,0.004376228922083058,0.006450695731040843
2014-02-01,0.0019021588240130324,0.011760838360108014,0.004809233108044678,0.00868135665455972,0.011882655637619203,0.025183627947738325,0.012463542341613988
2014-03-01,-0.18302018968633507,0.003751305058516852,0.006168260189262012,0.006361267734297407,-0.0027750286615834925,-0.0015676207829090037,0.0023876367075167555
2014-04-01,0.024859615784855703,0.005724205475360213,0.011437004553080592,0.010947875720552492,0.003890238944611371,0.006337023743562363,0.007667269687433406
2014-05-01,0.028203365533637857,0.0032227740756945386,0.005208792412313136,0.005167667298244867,0.0036705483728564454,0.002266970448156211,0.003907350521453039
2014-06-01,-0.02181241340729075,-0.0025774217104849537,-0.002400357720656079,-0.0023128408008156213,-0.00360107186690301,-0.003244486983270514,-0.0028272358164260353
2014-07-01,-0.011400051840822907,0.008886002917731511,0.015526262608983866,0.016835987407682135,0.005382992935592437,0.00120620725612674,0.009567490625223338
2014-08-01,0.025256098764902386,0.021619538776538685,0.021874177763064932,0.02347471428880144,0.0063675040881618055,0.014377151569866376,0.017542617297286647
2014-09-01,0.014793857061484676,0.020392480789714888,0.024624950995309945,0.02469183003228552,0.00825383777762887,0.01039311232086658,0.01767124238316116
2014-10-01,0.029397033166137176,0.03171910721832507,0.03284953750744694,0.032724811155874146,0.011416830153631466,0.01997977898788418,0.02573801300463236
2014-11-01,0.0056113084016781115,0.01811236327509689,0.02165915993209315,0.021554676921762883,0.009075920595088183,0.010855664644179915,0.016251557073644205
2014-12-01,0.024548434801302265,0.0360224589412285,0.03977958233645536,0.03961095253634086,0.015410999805006254,0.02970957463914877,0.032106713651635956
2015-01-01,-0.5372511718528218,0.10104916555863212,0.08829680783270694,0.088186203501841,0.05161694089659866,0.1107336601515477,0.0879765555882653
2015-02-01,0.41681875525457424,0.03719313037405887,0.040272116913455114,0.04022352513218286,0.025522693066757685,0.03614106956294234,0.03587050700987937
2015-03-01,-0.06694901152438877,0.010776166801179638,0.00995515842299181,0.00997202577241564,0.01098582529380097,0.021730333581489118,0.012683901974375434
2015-04-01,0.20864320688988905,0.04769893024607714,0.05480551153957185,0.054301767422344924,0.031151393961300226,0.023737682100239303,0.04233905705390669
2015-05-01,0.136382348119854,0.07915349318163922,0.08084418896494626,0.08027715518864201,0.045351010074452455,0.0666175816323765,0.07044868580841128
2015-06-01,0.07262151908625011,0.06805418501336499,0.061620731670315024,0.06255926672007824,0.03687377719844856,0.05706272287706574,0.05723413669585451
2015-07-01,0.025554156749340095,0.06105893542266736,0.06510875563994925,0.06492845761357988,0.03677287424927682,0.0161106839667714,0.048795941378448934
2015-08-01,-0.06720663631785659,0.05379925635905194,0.06473716402209323,0.06486253381732979,0.00952874080687036,-0.07487565200260758,0.02361040860054755
2015-09-01,-0.018841359737172415,0.013040005446122837,0.018584790104575352,0.023867101370382962,-0.0015982453308413165,-0.07697191322607962,-0.0046156523271679555
2015-10-01,0.19288198143340946,0.012282901297806185,0.013625314003014175,0.014621557221635814,0.009636649399168388,0.002430450849647857,0.010519374554254484
2015-11-01,0.016788229605499534,0.03050158134133419,0.021523487317427748,0.025441382330204692,0.013234557625762536,0.02455034591465404,0.023050270905876642
2015-12-01,0.08448250388813677,0.024730882469411575,0.01806476336623116,0.019922932847995116,0.012698973477663949,0.02466712544383237,0.020016935521026836
2016-01-01,0.04488105817064743,0.019095456609875,0.0164947716485659,0.018375955549414867,0.013181801185469402,0.0360474963450914,0.020639096267683312
2016-02-01,2.9672926960146175,-0.0014679049823951803,-0.005125930234649933,-0.0009364283057617815,0.005897447843055241,-0.03135928472441017,-0.006598420080832365
2016-03-01,-0.10529845889122542,0.01113779816185791,0.009558311582255724,0.010079614227170706,0.012332854695187889,0.009342667396653438,0.010490249212625135
2016-04-01,0.1486432180721613,0.022941892856951973,0.01045497742894012,0.010461081161146645,0.010951071424356782,0.02288519231655798,0.0155388430375907
2016-05-01,0.09326359038110345,0.008678911746527438,0.002443298830168643,0.0025708442600859307,0.008763054890273814,0.02191595782156839,0.008874413509724843
2016-06-01,0.009442586410845038,0.0033322631695811115,0.002711054106982061,0.0027395783013766948,0.005427518877121911,-0.005673380957952026,0.0017074066994219503
2016-07-01,0.007042320329255189,0.017389940985590602,0.010720722320527369,0.011554957010257817,0.005649491391873748,0.0034143186822832615,0.00974588607810656
2016-08-01,0.016356550064728796,0.007277980176189381,0.0012101119055214625,0.0021864760197706583,0.4542993056994983,0.006980980341932572,0.09439097082858247
2016-09-01,0.004764580816329106,0.006208188647044785,0.0006904650798292009,0.0008386476977267718,0.004393700340701091,0.006724316190346401,0.0037710635911296503
2016-10-01,-0.003299540735520077,-0.0038725696943636262,-0.0062312485251029255,-0.005567851980332148,0.0093046211747424,0.0048376644701978245,-0.00030587691097169517
2016-11-01,0.01737556818712363,-0.002079784127770802,0.001327068954148988,0.001708309646401401,0.007793899957262052,-2.1227664728329725e-05,0.0017456533530626616
2016-12-01,-0.0072350159332381665,0.00854937045885211,0.00798682896136089,0.0080273958413265,0.005390667619398134,0.010072769200878476,0.008005406416363223
2017-01-01,0.04583683239409246,1.4925203336475443e-05,0.0014407937728003859,0.00594623901409199,0.00359452805536239,0.00148853719157898,0.002497004647434044
2017-02-01,0.2429195668197676,0.00719915142619431,0.005676143553912103,0.005743654224271781,0.010620710193667128,0.012521941857652232,0.008352320251139512
2017-03-01,0.008403941270504447,-0.00020032079924140467,0.006188255450860869,0.0061990817619394425,0.007629159406695761,0.0021815556217656554,0.004399546288404064
2017-04-01,1.2273426259221056,-0.00035399182895922007,0.0076352483242079685,0.0074963938261322985,0.006901824541480789,-0.001712230133694343,0.0039934489458334985
2017-05-01,0.029382116701691812,-0.001141204557828838,0.004123566622099148,0.004058138783167792,0.006249883264345876,0.004826195959694092,0.003623316014295614
2017-06-01,-0.008337142475521381,-0.0004892608061593445,0.006746562190545422,0.006663484177263748,0.007027946342714753,0.00037512911208053624,0.004064772203289023
2017-07-01,-0.05052614731604689,-9.024969949934886e-05,0.007642989786067053,0.00735121301075681,0.007451430490656785,8.340484450244066e-05,0.004487757686496748
2017-08-01,0.004397580483748581,0.009947208247539804,0.011150042765672111,0.011066125466560916,0.004466778451790128,0.013855143054997335,0.01009705959731206
2017-09-01,0.028869447244430652,0.007503341747397603,0.007410189814456977,0.007354101288829405,0.007268877103120426,0.012239537395260975,0.008355209469813076
